# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = fastbreak_model
# start_datetime = 2025-10-05 00:42:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = sine_data.json
# init = 2 (Default)
# random
#   seed = 3103514897 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,psi.1,psi.2,psi.3,psi.4
# Adaptation terminated
# Step size = 0.0171387
# Diagonal elements of inverse mass matrix:
# 0.00238716, 0.158083, 0.857078, 0.987253, 0.2091, 0.280006, 0.632137, 0.00120071, 0.00116149, 0.00131869, 0.00236363
-120.67835,0.99912248,0.017138713,7,127,0,121.10867,1.0482881,0.45235326,6.825422,-14.450815,15.219117,-15.383092,12.650268,0.79279441,2.3651592,3.9593122,5.419511
-123.80707,0.83285532,0.017138713,8,511,0,131.04149,0.93538932,-0.1967026,9.2283586,-17.673093,15.967183,-15.085074,14.102856,0.76769314,2.3201558,3.922075,5.451247
-123.66781,0.85554421,0.017138713,7,127,0,127.96509,0.92524216,-0.42986029,9.3863377,-17.855134,15.997727,-15.322926,13.966165,0.75723088,2.3141975,3.961229,5.4723073
-120.66284,0.76938683,0.017138713,8,255,0,130.29845,1.0686338,0.22434222,7.2485717,-15.347094,15.796345,-14.885624,12.085615,0.81938247,2.3422244,3.8819965,5.4120308
-123.80899,0.84662495,0.017138713,6,127,0,137.69202,1.0354624,0.27394694,7.9594214,-16.159168,15.860479,-14.839146,12.805257,0.79643743,2.3370816,3.8765038,5.4779412
-123.12272,0.99430249,0.017138713,8,255,0,126.09712,1.0742343,0.29558723,7.6173278,-15.79144,15.835458,-14.847831,12.12392,0.80318258,2.3262841,3.8947551,5.48159
-119.74628,0.99540242,0.017138713,7,191,0,131.14713,0.99657932,-0.07439859,8.5491715,-16.77736,16.304599,-16.069716,13.4113,0.78443634,2.3610777,3.9148587,5.4256836
-120.00057,0.98807333,0.017138713,7,127,0,125.15306,0.95618915,0.27203118,8.0145902,-16.182423,16.111312,-15.94871,13.188888,0.78128087,2.3654037,3.9575561,5.4269483
-122.0361,0.88106496,0.017138713,8,255,0,126.18415,1.0597309,-0.20101418,8.4566103,-16.751917,16.74796,-15.434586,11.933938,0.78457664,2.3804415,3.8773011,5.48578
-119.1566,0.98121263,0.017138713,8,255,0,125.0201,0.96532463,0.24267699,7.985095,-15.787299,16.2665,-16.049029,12.62671,0.75548712,2.3973737,3.893835,5.4263092
-117.95318,0.99500198,0.017138713,7,127,0,123.97546,1.0669849,-0.087267574,7.8823224,-15.995752,16.137356,-15.70143,12.664872,0.80409731,2.3680253,3.9226635,5.4137247
-118.9896,0.84109505,0.017138713,7,255,0,122.18153,1.0139946,0.026622392,8.3619811,-16.275764,16.108761,-16.229614,13.924798,0.76905822,2.3959133,3.9392359,5.4272757
-120.32839,0.70636312,0.017138713,8,255,0,125.63493,0.97092417,-0.43675075,8.5242912,-16.433918,16.106657,-15.978663,14.259811,0.78745368,2.382138,3.9194627,5.482144
-120.75789,0.98158502,0.017138713,8,255,0,123.51491,1.0065181,-0.28639193,8.7994209,-16.794846,16.360932,-15.809201,14.058159,0.75526211,2.363468,3.8695459,5.4753165
-120.25872,0.8656801,0.017138713,8,255,0,125.94776,1.0182109,-0.29742597,8.6917539,-16.896519,15.660687,-15.359353,11.790905,0.77556866,2.3105273,3.9453464,5.3634762
-122.49615,0.93726059,0.017138713,8,255,0,128.10565,0.96600211,-0.25544149,8.0522574,-15.680001,15.456275,-15.928097,12.725512,0.77206608,2.3849301,3.9670999,5.3705908
-121.48175,0.99743236,0.017138713,8,255,0,126.46928,0.99442264,0.36215155,7.4435191,-15.392289,15.599807,-15.3771,12.484372,0.76421048,2.3316139,3.9448583,5.4016325
-118.83965,0.99055171,0.017138713,7,127,0,123.704,0.98845024,0.32766443,7.5610689,-15.655586,15.853406,-15.504585,12.194439,0.78513753,2.3545448,3.949671,5.3906741
-118.77336,0.99299354,0.017138713,8,255,0,124.15154,1.0274256,0.16323011,7.2635735,-15.866942,16.297456,-14.952649,12.692125,0.85441427,2.33413,3.9049785,5.4411163
-118.42603,0.89881435,0.017138713,7,159,0,124.08853,1.004331,0.1242255,7.0734476,-15.523332,16.276046,-15.22019,12.823516,0.84147246,2.3260866,3.9160167,5.4449446
-121.71329,0.9566986,0.017138713,7,127,0,123.05129,0.98736487,0.33954722,7.5796773,-16.443722,16.220279,-14.654236,12.233818,0.83674027,2.3024614,3.9405301,5.4294219
-122.90396,0.82052162,0.017138713,6,127,0,129.54094,0.95684788,-0.038173177,7.5534343,-16.185894,15.73191,-14.482079,12.537313,0.83155862,2.270068,3.9552474,5.465106
-121.61326,0.96445642,0.017138713,8,255,0,128.5229,1.0140595,0.3336171,6.925808,-15.098118,17.026674,-17.161828,12.603205,0.83145179,2.3994084,3.9042259,5.3336397
-118.47132,0.99582345,0.017138713,8,255,0,123.7834,0.98122696,0.31607065,7.0107238,-15.513494,16.346479,-14.911274,11.96919,0.83925055,2.3350598,3.9026323,5.4561408
-118.82941,0.98089899,0.017138713,8,255,0,121.53303,1.0441001,0.5065307,6.3613727,-15.012383,16.701906,-16.007785,13.251541,0.87105441,2.3364907,3.9337127,5.4279047
-119.37489,0.9510105,0.017138713,7,255,0,122.86365,0.97213201,0.40041518,6.5172957,-14.712779,16.158957,-15.629686,13.15518,0.84955526,2.3594575,3.9281596,5.4667932
-120.86479,0.74526135,0.017138713,7,191,0,125.76692,0.98516555,-0.0043087919,7.1722632,-15.461973,16.085851,-15.501336,13.101107,0.85264903,2.3591706,3.9229597,5.433459
-123.30409,0.97949234,0.017138713,7,255,0,124.94338,1.0166798,0.60817657,7.0799513,-16.034782,16.353036,-14.432863,11.666393,0.83718784,2.2929969,3.9130972,5.4590718
-122.54496,0.9806627,0.017138713,8,255,0,128.47392,1.0040318,-0.14895084,7.5177692,-16.111302,16.381685,-16.430552,14.324648,0.85172584,2.335544,3.9816477,5.3704493
-128.27226,0.69399117,0.017138713,8,255,0,134.77391,1.0305022,-0.89579563,10.228073,-18.006243,15.851907,-14.845568,11.153864,0.74589278,2.4003037,3.8790251,5.4409773
-119.64652,0.99875363,0.017138713,8,511,0,131.20483,1.0533101,0.079018503,8.1092966,-16.739751,16.106114,-15.126308,12.151346,0.79959571,2.3070389,3.9569319,5.4036843
-117.76513,0.9951968,0.017138713,8,255,0,121.02968,0.95525465,0.29285627,6.8790227,-15.441264,16.618203,-15.497957,12.808872,0.85576407,2.3448606,3.8958679,5.435461
-118.81419,0.91207171,0.017138713,8,255,0,120.97232,1.0558722,-0.055742686,8.0390036,-16.09046,15.860418,-15.848006,12.723995,0.79604081,2.3582035,3.9529345,5.3928202
-121.80213,0.83991242,0.017138713,7,255,0,125.81391,0.90935851,0.49909345,7.3601699,-15.837914,16.329684,-16.017404,13.284441,0.80163546,2.3324779,3.9404345,5.3818505
-125.05743,0.82390294,0.017138713,8,255,0,133.00466,0.94427249,-0.059661399,6.8249726,-15.87208,16.407646,-14.680251,12.854961,0.89505673,2.2770522,3.9194206,5.4341618
-125.6974,0.89410268,0.017138713,8,255,0,132.97221,1.0798515,0.086517351,6.9500053,-14.885829,17.078857,-17.026997,13.073014,0.81879662,2.4091456,3.8565828,5.3779862
-121.99865,0.98903034,0.017138713,8,255,0,130.78582,0.99650701,-0.12953925,7.2860228,-15.690832,15.900652,-14.692835,12.507656,0.83738163,2.308315,3.9286399,5.4534304
-123.60421,0.84503523,0.017138713,7,255,0,131.08393,0.97135693,-0.51168617,7.9343065,-16.476847,16.262922,-15.593154,13.132714,0.85226407,2.3397243,3.9615455,5.4040512
-123.223,0.97970564,0.017138713,8,255,0,133.30327,1.103845,0.44891915,6.5756742,-14.625202,16.035808,-15.100894,11.521778,0.85497335,2.3855212,3.9076791,5.4624448
-122.22968,0.9030259,0.017138713,8,255,0,125.9056,0.93066815,-0.31969718,7.9141383,-16.372662,16.74348,-16.083102,13.402823,0.83175724,2.375164,3.9275064,5.4408985
-122.13257,0.80989472,0.017138713,8,255,0,129.03643,1.0263282,-0.016678487,8.5229611,-16.553545,16.92147,-16.364539,13.857338,0.76841785,2.4089786,3.8787411,5.4842921
-120.09203,0.99575142,0.017138713,8,255,0,126.15403,1.0680712,-0.32092269,8.6567021,-16.453769,16.382518,-15.970104,11.898269,0.76640974,2.4019756,3.8598878,5.4070667
-122.6915,0.94705433,0.017138713,8,255,0,125.49697,0.96467678,-0.70877841,10.10752,-18.616393,16.73399,-15.214876,12.278149,0.75992828,2.3490137,3.8590924,5.4622243
-120.47915,0.99965911,0.017138713,8,255,0,125.74512,1.0304863,-0.40733537,8.9094162,-16.434638,15.751931,-16.208914,13.722625,0.74270032,2.3975088,3.9172294,5.418885
-122.89147,0.86213436,0.017138713,8,255,0,127.46356,1.0391073,-0.38848999,8.9360115,-16.455683,15.652845,-16.246044,13.637121,0.75262586,2.4050424,3.9303866,5.4417628
-124.19898,0.93880943,0.017138713,8,383,0,132.35187,1.0286669,0.26407467,8.1714906,-17.389835,16.477705,-14.930033,11.299988,0.80666162,2.2576388,3.9539531,5.3722757
-122.37543,0.85786921,0.017138713,8,511,0,135.38726,1.0013637,0.595948,5.7140431,-13.805848,16.065245,-15.859267,12.428862,0.88934067,2.3774364,3.9497173,5.3964325
-117.13875,0.99925115,0.017138713,8,255,0,126.79533,0.98558969,0.2123072,7.8083398,-16.134261,16.487757,-15.890235,13.18627,0.80284936,2.3617574,3.906045,5.417916
-119.42183,0.98636565,0.017138713,8,255,0,120.34065,0.99721799,-0.076041834,7.7325063,-15.903673,16.336132,-15.786483,11.514184,0.81912552,2.3642451,3.9036592,5.3997881
-117.27719,0.94385981,0.017138713,7,255,0,123.58726,0.97806552,-0.032769493,8.1907355,-16.411621,16.386773,-15.852891,12.468468,0.79050883,2.3646569,3.9027457,5.3922033
-117.37781,0.99801073,0.017138713,8,255,0,118.99611,1.0137668,-0.13792657,8.0794197,-16.455263,16.135394,-15.81297,13.325113,0.80926831,2.3368969,3.9470156,5.3950781
-118.07324,0.93824867,0.017138713,8,255,0,119.78813,0.99367304,-0.077360297,8.0237377,-16.022374,16.146232,-15.338219,12.427731,0.79132402,2.3663571,3.8742477,5.4424561
-119.01296,0.93967143,0.017138713,8,255,0,120.9062,1.0123765,0.10092803,7.7557711,-16.400736,16.947101,-16.133504,13.228582,0.8191229,2.3339546,3.8947958,5.4356017
-119.64204,0.9967672,0.017138713,8,255,0,122.63171,1.0356255,-0.0043778097,7.6175348,-15.653764,15.642967,-15.02143,13.492434,0.79782235,2.3255984,3.9071703,5.4658183
-119.30418,0.97784284,0.017138713,8,255,0,122.03103,0.95855204,0.15554164,7.0469134,-15.4951,16.670211,-16.189925,12.113304,0.84476153,2.3529813,3.9272082,5.3691154
-119.73758,0.96936796,0.017138713,8,255,0,122.85615,0.96060714,0.33544475,7.5204257,-15.698783,15.887166,-16.11074,12.31883,0.80224471,2.3530169,3.9675951,5.3063746
-122.43818,0.85726862,0.017138713,7,127,0,125.84457,0.99934754,0.39723463,7.1963351,-15.04973,15.377132,-15.503726,11.598893,0.80767799,2.3648612,3.9567628,5.3094298
-120.01056,0.99830177,0.017138713,8,255,0,126.51752,1.0528277,0.22268521,6.8983793,-14.952969,16.415103,-16.146055,11.953191,0.82746929,2.3765928,3.8987035,5.3870998
-118.01078,0.98561981,0.017138713,7,255,0,123.73093,1.018208,0.35562881,7.4842629,-15.750014,16.363514,-15.969711,13.768638,0.79852316,2.351495,3.9182302,5.4222983
-118.12079,0.99941432,0.017138713,8,255,0,123.6669,1.0111983,0.29842354,7.5090923,-16.19043,16.495416,-15.308417,11.798098,0.82646925,2.3250088,3.924793,5.4168337
-119.69592,0.99753472,0.017138713,8,255,0,122.06764,0.97866148,-0.1599458,8.2413921,-15.993237,15.414812,-15.212589,13.709359,0.77813762,2.3738754,3.9426549,5.4800847
-126.37463,0.8845076,0.017138713,8,255,0,132.33358,1.0612655,0.32256166,8.1252043,-15.537595,14.680544,-15.621405,13.523908,0.72313241,2.3546343,4.0045229,5.3967469
-121.13701,0.94367987,0.017138713,8,255,0,131.87583,0.98192612,-0.18244635,7.7642155,-15.556391,16.122325,-15.682964,13.670974,0.80094224,2.3898557,3.8983152,5.5027561
-118.72671,0.99382533,0.017138713,8,255,0,122.28779,1.0342609,-0.046256867,7.5747271,-15.988917,16.419929,-15.831183,11.736917,0.82449293,2.3338429,3.9198232,5.3656526
-119.17791,0.9687693,0.017138713,8,255,0,122.91852,1.020255,-0.1116381,7.6735394,-16.3557,16.452548,-15.613161,13.094421,0.84692309,2.3330547,3.9316415,5.3840456
-119.11472,0.93239399,0.017138713,7,191,0,122.86383,1.0035606,-0.19510475,7.7614874,-16.19102,16.237084,-15.653915,13.354575,0.82670544,2.3228843,3.9266424,5.4495917
-122.43316,0.99359122,0.017138713,7,255,0,124.55088,1.0152746,-0.33250906,8.3346109,-17.259834,16.660271,-15.719916,14.241995,0.85206209,2.3261266,3.9438272,5.437324
-119.96038,0.93373581,0.017138713,8,255,0,125.07071,1.0303888,0.12935316,7.3271241,-15.613421,16.772564,-15.890136,11.82896,0.81903242,2.3601592,3.8824785,5.4339338
-121.00862,0.99768594,0.017138713,8,255,0,123.74922,1.0873682,0.30429179,6.9954115,-15.041883,16.642071,-15.614211,12.525007,0.81458875,2.3878455,3.8626811,5.499094
-124.7382,0.90058786,0.017138713,8,255,0,130.05837,0.97304232,0.32821623,7.212392,-14.685082,15.331844,-16.075128,12.531423,0.76224842,2.3657752,3.960208,5.3762121
-123.173,0.98570019,0.017138713,8,255,0,135.6122,1.1046879,0.71242024,6.3537624,-15.227005,16.811412,-15.159174,12.974056,0.87333696,2.3079082,3.8600993,5.4492544
-125.45356,0.95532467,0.017138713,7,191,0,133.18076,0.97295644,0.29648639,6.3105173,-15.318337,17.098034,-15.763469,13.359082,0.88638236,2.2885464,3.8821401,5.4342743
-119.56827,0.67700946,0.017138713,8,255,0,129.57235,1.0499286,0.32896221,7.2248357,-14.948537,15.489821,-15.601838,12.725159,0.79402706,2.3620618,3.920772,5.3965503
-121.91945,0.99421397,0.017138713,8,255,0,124.62388,0.97230044,-0.016964202,8.1412496,-16.952572,17.273858,-16.468172,12.779575,0.81967216,2.3345133,3.8946428,5.4045212
-120.25671,0.89218025,0.017138713,8,255,0,127.4028,1.0262166,0.046419122,7.9898594,-15.861053,15.340947,-14.583844,11.93806,0.78233862,2.3543293,3.9143185,5.4316325
-121.07397,0.94678782,0.017138713,8,255,0,127.20294,1.0332843,-8.5820305e-05,7.7403518,-16.850596,17.219701,-15.862589,12.248573,0.83871975,2.3138638,3.9181044,5.3726273
-118.83417,0.96975232,0.017138713,8,255,0,123.74032,0.9756221,0.04600724,7.5240269,-15.612165,15.677238,-15.755112,12.937728,0.82055932,2.3561011,3.9738916,5.3901691
-119.86388,0.90750571,0.017138713,8,255,0,123.4322,1.0006449,0.31350136,7.4671623,-15.782115,16.620123,-16.241821,12.170392,0.81644454,2.3780626,3.9105938,5.3292813
-121.86919,0.96824914,0.017138713,7,191,0,125.42836,1.0234903,0.31529631,7.6145647,-15.846966,16.422419,-16.171131,12.493472,0.81795333,2.3914155,3.9165173,5.3351369
-119.43146,0.92547977,0.017138713,8,255,0,124.84368,1.0108752,0.040460907,7.6294056,-16.076624,15.667481,-14.679148,13.413923,0.82519513,2.2989566,3.9376134,5.4638714
-117.68706,0.97824561,0.017138713,6,127,0,125.42943,1.0316086,0.26346929,7.4874054,-16.075189,16.489623,-15.663398,12.219506,0.81935695,2.3216791,3.915231,5.3797082
-117.80605,0.98442798,0.017138713,8,383,0,122.44526,1.0251944,0.17819646,7.6989572,-16.130063,16.361782,-15.808349,12.016615,0.81315379,2.3400654,3.932436,5.3862698
-121.8668,0.90816273,0.017138713,6,127,0,124.91637,1.0517812,-0.090903476,7.7649483,-16.199118,16.361971,-15.450267,12.150001,0.83819557,2.3590343,3.9087981,5.3608694
-123.39583,0.98999761,0.017138713,7,191,0,128.62725,1.0305489,-0.17320877,7.4756147,-15.926202,16.798723,-15.946232,12.856907,0.82387086,2.326419,3.8926987,5.4396323
-122.45741,0.83258599,0.017138713,6,127,0,128.66636,1.0369873,-0.27318172,7.5760229,-15.992504,16.688194,-15.921561,12.797316,0.83223268,2.3282412,3.8901573,5.4255432
-122.64682,0.99748226,0.017138713,8,255,0,125.14671,1.0743944,0.50574372,7.0898311,-15.507615,16.783538,-15.818547,13.325756,0.80286028,2.3403078,3.8911557,5.498884
-126.85097,0.95945426,0.017138713,8,255,0,133.25951,0.9505144,-1.053075,10.508649,-18.641268,16.126677,-14.985888,12.290196,0.74938913,2.3712147,3.8724014,5.4310639
-119.05045,0.69956616,0.017138713,8,255,0,131.72469,1.0047218,0.19699482,7.928215,-16.261944,16.619889,-16.339044,13.422982,0.80029197,2.3726137,3.9109183,5.3929627
-120.7843,0.95136479,0.017138713,7,127,0,124.08896,1.0263732,-0.54215181,8.2371029,-16.401996,16.610125,-16.460211,13.297309,0.82109578,2.3832409,3.911216,5.4211489
-117.85055,0.99681737,0.017138713,8,255,0,122.60968,0.99443303,-0.11668618,8.1681728,-16.521099,16.747428,-15.85115,12.230966,0.8126057,2.3789528,3.8852699,5.418651
-119.49751,0.99959617,0.017138713,8,255,0,121.91773,0.98940325,0.39642676,7.2293548,-15.569388,15.8433,-15.565672,11.819793,0.8173232,2.325712,3.9478712,5.3077803
-119.12679,0.92371853,0.017138713,7,255,0,123.33359,1.0321738,0.31569899,7.1522373,-15.579781,16.31807,-16.09915,13.442572,0.82117664,2.3254232,3.9412154,5.374122
-120.298,0.86162314,0.017138713,8,255,0,125.96359,0.99519911,-0.090524011,8.2794972,-16.732396,16.521042,-15.167515,12.154873,0.81260818,2.3565249,3.8926251,5.4546651
-123.14519,0.99198179,0.017138713,8,255,0,129.39287,1.0216182,-0.34655372,8.933048,-17.097215,15.768543,-16.346439,12.116416,0.75730698,2.3366855,3.9898212,5.2773672
-122.42534,0.92603841,0.017138713,8,255,0,127.52775,1.0530481,-0.34803246,8.552365,-16.589566,15.624553,-14.994138,12.0718,0.76847352,2.3464682,3.9347367,5.4045301
-121.29007,0.98737486,0.017138713,8,255,0,126.76766,1.0081736,-0.080873242,8.293621,-16.301776,16.018869,-15.212794,10.741074,0.77359325,2.3616943,3.9015246,5.3834623
-124.64177,0.99948607,0.017138713,8,255,0,131.63141,0.99804973,-0.37543482,8.5996498,-16.474914,16.962088,-16.397543,11.740646,0.7856081,2.4321746,3.8657558,5.456575
-119.44329,0.841299,0.017138713,8,255,0,129.5907,0.98663051,0.26806098,7.0151918,-15.604843,16.29836,-15.399523,13.21074,0.85844834,2.3309385,3.9225619,5.4527175
-122.09527,0.95711804,0.017138713,7,255,0,127.9456,1.0311479,0.41265659,6.6762284,-14.311392,15.63315,-16.038708,14.34746,0.81221538,2.3762535,3.9328135,5.43591
-121.14569,0.98095902,0.017138713,8,255,0,126.89973,0.97739036,-0.61219807,8.5871092,-17.196831,16.578924,-15.466472,11.79196,0.82579724,2.3296245,3.8901809,5.3714452
-123.71526,0.65455008,0.017138713,8,255,0,129.65821,1.0653104,-0.65730803,9.7559377,-17.609234,15.813725,-15.985957,14.107627,0.73601581,2.3781055,3.9271218,5.4048757
-123.49058,0.99801654,0.017138713,8,255,0,128.69096,1.0263187,-0.59193116,9.9165344,-17.83848,15.892938,-15.923574,14.43485,0.74079947,2.3937269,3.9460822,5.4666044
-120.48512,0.99833779,0.017138713,8,255,0,125.96731,1.0356295,-0.59589949,9.0269013,-17.506938,16.586827,-15.744444,12.559196,0.78681717,2.3279616,3.8959591,5.3928686
-119.54335,0.6469643,0.017138713,8,255,0,126.89054,1.0007642,0.59735181,7.1378563,-15.359593,15.949358,-15.103656,12.300204,0.80852254,2.3360182,3.8927467,5.4236647
-118.73886,0.95296214,0.017138713,8,255,0,122.74055,1.0075369,-0.15765799,8.4307506,-17.078386,16.640707,-16.000118,13.593185,0.80935303,2.3419037,3.9481568,5.426848
-117.29179,0.98672837,0.017138713,8,255,0,120.98465,0.97607578,0.24162119,7.5122848,-15.992378,16.486144,-15.766897,13.351144,0.81781104,2.3423292,3.9167418,5.4437148
-119.42229,0.78165034,0.017138713,7,255,0,123.77513,1.0327358,0.23906957,7.299919,-15.545852,16.35795,-16.454109,13.557449,0.81899324,2.3660821,3.9372484,5.3811962
-119.60128,0.98073526,0.017138713,7,255,0,123.3857,0.99709289,0.33575174,7.6632462,-15.900981,16.038576,-15.977659,13.382567,0.78772627,2.3352225,3.929479,5.3737832
-122.47814,0.69893559,0.017138713,8,255,0,126.30415,1.0441481,0.46101993,7.1760448,-15.903162,16.87685,-15.28199,12.263508,0.8433794,2.3564249,3.8696473,5.441447
-122.41675,0.94089785,0.017138713,7,223,0,134.67801,1.037756,0.43114819,7.3088614,-15.786559,17.09215,-15.650403,12.727369,0.83288956,2.3780105,3.8589473,5.4770808
-122.34891,0.99298372,0.017138713,8,255,0,127.40491,0.99276418,0.16914087,7.4165632,-15.451889,16.568453,-16.297268,13.591339,0.81759121,2.3782026,3.8800089,5.4305258
-122.8087,0.99983497,0.017138713,8,255,0,127.31718,1.0462739,0.27606157,7.0133031,-15.584781,17.426426,-15.509031,11.913411,0.84632125,2.383905,3.8287023,5.4779432
-121.63375,0.97240177,0.017138713,8,255,0,130.59166,1.0002834,0.21993777,6.9110291,-16.31209,17.300738,-15.777238,13.944123,0.89471719,2.2910828,3.9309565,5.4601898
-122.86511,0.96141028,0.017138713,7,127,0,124.73323,1.0071095,0.29782777,6.923796,-16.529227,17.311297,-15.417293,13.786689,0.90095962,2.2844177,3.9412207,5.4798851
-125.03994,0.66600732,0.017138713,8,255,0,133.71319,1.0706541,0.59238014,6.2806647,-14.297862,16.184458,-15.386207,11.872821,0.83289621,2.372413,3.8595946,5.3936444
-121.20847,0.99998871,0.017138713,5,63,0,127.36272,1.0637925,0.64662033,6.4991179,-14.512659,16.264354,-15.542175,11.990512,0.83556834,2.3853318,3.9004021,5.4425761
-120.49222,0.98794647,0.017138713,8,255,0,124.86569,1.0135822,-0.036237852,7.8576654,-16.045802,16.526592,-16.25203,12.29808,0.80805815,2.3601557,3.8905217,5.346826
-121.27437,0.99726057,0.017138713,5,31,0,123.61738,1.008735,-0.013232646,7.8661866,-16.118184,16.543699,-16.316274,12.092669,0.8115395,2.3812609,3.9298788,5.4008102
-123.15312,0.88561299,0.017138713,8,255,0,130.46324,1.0782033,0.17190753,6.9940819,-15.886847,17.401232,-16.118147,13.826543,0.87082115,2.3412303,3.8985893,5.4754344
-119.14513,0.9916616,0.017138713,7,255,0,127.35703,1.0739798,0.30569233,6.9515002,-15.741532,16.818551,-15.556655,13.197108,0.86453949,2.3412277,3.9128267,5.4365987
-119.05482,0.99462489,0.017138713,8,255,0,121.96766,0.93594666,0.31857422,7.7334972,-15.722748,16.032134,-15.71255,12.630731,0.79139997,2.3868663,3.918802,5.4186558
-120.50346,0.93215219,0.017138713,8,255,0,123.73341,1.011255,0.35049165,7.4702316,-15.255314,15.177347,-15.532157,12.803105,0.78916875,2.3542856,3.9716794,5.3718863
-122.20632,0.97577398,0.017138713,8,255,0,129.2235,0.98432659,-0.039498092,8.3252571,-16.318464,16.52014,-16.453966,11.591962,0.75906159,2.3778135,3.8860327,5.3181207
-120.84254,0.99971011,0.017138713,8,255,0,125.99428,1.0331066,0.37051681,7.3732684,-16.140012,16.030421,-14.900879,13.730791,0.82511923,2.2910336,3.952264,5.4328022
-121.73282,0.79153853,0.017138713,9,511,0,129.5426,1.0298369,-0.24560734,8.2483184,-15.989209,15.89759,-15.162782,12.604732,0.79066152,2.4076098,3.8910756,5.4696452
-123.74358,0.99101007,0.017138713,8,255,0,127.45905,1.0096601,0.41869004,6.9339976,-15.801479,16.637618,-16.200526,14.653282,0.8501558,2.2896228,3.9469175,5.4042063
-121.4473,0.99702331,0.017138713,8,255,0,130.30132,1.0148151,-0.18639709,8.0596089,-16.411626,16.495794,-15.033662,10.901477,0.80488217,2.3435732,3.8478556,5.4198014
-122.66663,0.99052472,0.017138713,8,255,0,126.21091,1.0069821,-0.23164272,8.9684546,-17.576651,16.396508,-14.583071,11.089335,0.7910554,2.3267163,3.867926,5.4373999
-124.66267,0.99928681,0.017138713,8,255,0,130.7977,1.0446386,-1.1736163,9.8537627,-18.029258,15.64075,-14.845784,11.536017,0.78007962,2.3378573,3.9408194,5.4093975
-122.16077,0.95123868,0.017138713,8,255,0,130.04482,1.0164156,0.33383303,8.0059985,-15.441891,16.034548,-16.484202,12.385415,0.73674899,2.4202342,3.8886422,5.3781203
-121.93167,0.80449928,0.017138713,8,255,0,132.8242,0.96969292,-0.11522319,7.1366963,-15.627434,16.177354,-15.091972,13.69777,0.85971895,2.3153365,3.9158872,5.4668717
-121.59974,0.99916442,0.017138713,8,255,0,125.96148,1.0575848,0.22694631,6.7713947,-14.861844,16.624253,-16.242594,12.076828,0.85356951,2.3998329,3.8936701,5.3577937
-122.22025,0.89173289,0.017138713,8,255,0,129.39445,0.99627869,-0.33852955,8.079849,-16.287764,15.774731,-14.770471,12.415147,0.80434485,2.332915,3.927402,5.4924204
-124.77558,0.9928786,0.017138713,8,255,0,130.66684,1.0514183,-0.15522725,8.8356836,-17.541994,16.374754,-16.162587,11.288,0.79339334,2.3186224,3.9629012,5.2339152
-119.43444,0.99445311,0.017138713,8,255,0,128.92142,1.0355011,-0.38357988,8.5898149,-16.854108,15.68977,-15.298194,13.210408,0.79306462,2.3197864,3.947698,5.3957976
-119.34901,0.80454029,0.017138713,8,319,0,130.70152,1.0806986,-0.046042024,7.6961384,-16.152244,15.911,-15.228983,12.997217,0.83682649,2.3245511,3.9470082,5.4208327
-123.31127,0.97424117,0.017138713,7,255,0,128.718,0.95584824,0.36255073,7.6252671,-15.796755,15.899271,-15.961683,13.886767,0.76918287,2.3239809,3.9457959,5.3780845
-125.48712,0.84316396,0.017138713,8,255,0,132.02357,1.101894,0.53272967,6.9807157,-15.77576,16.376381,-14.597215,10.73687,0.84592341,2.3041244,3.9211129,5.4517357
-120.54605,0.99149123,0.017138713,8,255,0,129.35537,1.0019377,0.58787617,6.4172097,-14.558842,16.325528,-15.281765,11.897874,0.83047141,2.3709192,3.8922641,5.4612731
-120.53041,0.93907644,0.017138713,8,255,0,125.31416,1.0308975,0.38516394,7.072235,-14.797012,15.864879,-16.165454,12.06757,0.80312104,2.3824999,3.9111062,5.3420305
-120.20151,0.97946579,0.017138713,7,255,0,122.46628,1.0267008,0.2158603,7.063659,-14.899173,15.926348,-16.009727,12.238935,0.81753386,2.3961538,3.944461,5.3641778
